id,name,id_movie
818,Gimages 5,1958
819,Mars Films,1958
4234,Original Pictures,13154
6194,Warner Bros.,13154
763,Intermedia Films,26618
23861,IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,26618
40002,Fade In Films,26618
10146,Focus Features,43923
288,BBC Films,46138
2395,HanWay Films,46138
2452,UK Film Council,46138
5729,Audley Films LLP,46138
9987,Lipsync Productions,46138
11752,Number 9 Films,46138
11963,BMS Finance,46138
2731,Intandem Films,45791
9349,Film4,45791
34338,Number 9 Films,45791
36201,Tiger Aspect Pictures,45791
36204,Father Features,45791
36205,Audley Films,45791
36206,Comptom Investments,45791
915,Hollywood Pictures,26306
1444,Cannon Group,110683
6231,London-Cannon Films,110683
8411,Metro-Goldwyn-Mayer (MGM),110683
78704,Dawn Property Company,110683
4621,Gébéka Films,26963
23948,Cartoon Saloon,26963
1785,Likely Story,198277
10105,Apatow Productions,198277
11448,Exclusive Media Group,198277
14319,Sycamore Pictures,198277
2297,Class 5 Films,7870
136,City Light Films,13072
3324,British Broadcasting Corporation (BBC),153397
12574,Sundance Channel,153397
12575,Endor Productions,153397
152,Icon Productions,30141
1363,Haft Entertainment,30141
2315,Paramount Classics,30141
11732,Airborne Productions,30141
181,Channel Four Films,17044
763,Intermedia Films,17044
12918,Greenpoint Films,17044
35,Lions Gate Films,10288
2743,Astral Media,10288
4251,Anagram Pictures Inc.,10288
707,Matador Pictures,44147
2268,Isle of Man Film,44147
5644,Magic Light Pictures,44147
5705,CinemaNX,44147
6984,Cinema Four,44147
12696,Regent Capital,44147
23164,Entertainment Film Distributors,44147
126,Lakeshore Entertainment,12192
8411,Metro-Goldwyn-Mayer (MGM),12192
11728,Camelot Pictures,12192
446,Thinkfilm,13197
76,Zentropa Entertainments,10913
11672,Nimbus Film Productions,10913
43271,Lucky Punch,10913
7543,Arcadia Motion Pictures,251321
10046,Wanda Visión S.A.,251321
11517,Buffalo Gal Pictures,251321
528,Bandai Visual Company,149
882,Toho Company,149
3363,Mainichi Broadcasting System (MBS),149
6999,Kodansha,149
9155,Tokyo Movie Shinsha (TMS),149
10919,TMS Entertainment,149
10920,Akira Committee Company Ltd.,149
10921,Sumitomo Corporation,149
8056,Eclectic pictures,10425
10254,Millennium Films,10425
15354,Grand Peaks Entertainment,256687
29152,Exchange Peaks Film Capital,256687
29153,Film Invaders,256687
8250,Bona International Film Group,220488
288,BBC Films,1544
315,Filmstiftung Nordrhein-Westfalen,1544
1972,X-Filme Creative Pool,1544
2650,Ealing Studios,1544
2651,Fragile Films,1544
10146,Focus Features,1544
42272,RTL,1544
52728,Cougar Films Ltd.,1544
52729,Minotaur Film Partnership No. 3,1544
19456,Envision Media Arts,374461
39644,Cinelou Films,374461
82598,Shenghua Entertainment,374461
83,France 2 Cinéma,302
104,Canal Plus,302
147,Fidélité Productions,302
148,Gimages,302
149,FOZ,302
150,Headforce Ltd.,302
13161,Tea Shop & Film Company,182873
3970,Handistom Investment,21512
4255,Kings Road Entertainment,21512
68152,Kamisha Corporation,21512
3495,Steamroller Productions,389425
35625,Premiere Entertainment Group,389425
80,The Zanuck Company,403
2630,Majestic Films International,403
711,Fox 2000 Pictures,29461
2923,Edmonds Entertainment Group (EEG),29461
12,New Line Cinema,33542
2521,Golden Harvest Company,33542
311,Procirep,283708
5358,Canal+,283708
5725,One World Films,283708
7981,Pathé,283708
10611,Ciné+,283708
18367,Centre National de la Cinématographie (CNC),283708
21972,Media Programme of the European Community,283708
26590,Backup Media,283708
27123,Cinémage 8,283708
32668,Indéfilms 2,283708
52590,Perceval Pictures,283708
52591,Kaléo Films,283708
52592,Jouror Développement,283708
52593,B Media 2012,283708
52594,SofiTVCiné,283708
52595,Dévelopimage 2,283708
52596,Ciclic - Région Centre,283708
43,Fox Searchlight Pictures,9388
3567,Room 9 Entertainment,9388
35,Lions Gate Films,1691
1633,Next Entertainment,1691
3287,Screen Gems,1691
288,BBC Films,24684
1171,Epsilon Motion Pictures,2610
1172,Hyde Park Films,2610
1173,Shopgirl,2610
9195,Touchstone Pictures,2610
41,Orion Pictures,11308
1980,Woodfall Film Productions,11308
25580,Filmline Productions,11308
4,Paramount Pictures,11022
35,Lions Gate Films,11022
44,Cruise/Wagner Productions,11022
5122,Parallel Films,15365
14,Miramax Films,12569
288,BBC Films,24356
763,Intermedia Films,24356
288,BBC Films,2577
8717,Chrysalis Films,73873
44067,Wells & Jeta Entertainment,312113
1569,Yash Raj Films,14165
58,Sony Pictures Classics,2011
311,Procirep,2011
312,Soficinéma,2011
591,France 3 Cinéma,2011
744,Diaphana Films,2011
854,Sofica Europacorp,2011
860,Celluloid Dreams,2011
862,The Kennedy/Marshall Company,2011
11246,Région Ile-de-France,2011
18367,Centre National de la Cinématographie (CNC),2011
23677,Fondation GAN pour le Cinéma,2011
62546,2.4.7. Films,2011
84592,French Connection Animations,2011
84593,Société des Producteurs de L'Angoa,2011
2266,Bold Films,45650
6363,BenderSpink,45650
5755,Constantin Film Produktion,7735
2266,Bold Films,301365
20580,Amazon Studios,301365
50481,Vendian Entertainment,301365
67574,Space Rocket Nation,301365
2395,HanWay Films,25941
2452,UK Film Council,25941
5374,Marv Films,25941
4897,Code Productions,29064
43,Fox Searchlight Pictures,7326
771,Mandate Pictures,7326
17161,Odyssey Media,326284
23283,Rodin Entertainment,326284
56343,Ace Film Company,326284
56344,Chunqiu Time Culture Co.,326284
60,United Artists,681
7576,Eon Productions,681
10761,Danjaq,681
4,Paramount Pictures,238
10211,Alfran Productions,238
4,Paramount Pictures,535
43,Fox Searchlight Pictures,19913
4364,Watermark,19913
6332,Dune Entertainment III,19913
418,New South Wales Film & Television Office,713
5186,The Australian Film Commission,713
7832,CiBy 2000,713
14089,Jan Chapman Productions,713
8850,Extension 765,77930
34981,Iron Horse Entertainment (II),77930
79,Village Roadshow Pictures,10727
497,Revolution Studios,10727
21838,Distant Corners Entertainment Group Inc.,10727
21839,Blue Star Productions,10727
21840,Morningstar Films,10727
60,United Artists,253
7576,Eon Productions,253
10761,Danjaq,253
1088,Alcon Entertainment,17908
6194,Warner Bros.,17908
33,Universal Pictures,8390
694,StudioCanal,8390
10163,Working Title Films,8390
49123,Ringerike Erste Filmproduktion,8390
559,TriStar Pictures,57119
11341,Stage 6 Films,57119
14577,Sony Pictures Worldwide Acquisitions (SPWA),57119
71959,TDJ Enterprises / New Dimensions Entertainment,57119
71960,Our Stories Films,57119
846,2929 Productions,3291
2030,Participant Productions,3291
11509,Warner Independent Pictures (WIP),3291
14175,Davis Films,3291
14315,Section Eight Productions,3291
20451,Redbus Pictures,3291
51850,Tohokushinsha,3291
58,Sony Pictures Classics,398
213,Cooper's Town Productions,398
214,Eagle Vision Inc.,398
11715,Manitoba Film and Video Production Tax Credit,398
12200,Province of British Columbia Production Services Tax Credit,398
54280,Infinity Media,398
54281,A-Line Pictures,398
5,Columbia Pictures,8068
11705,Los Hooligans Productions,8068
8411,Metro-Goldwyn-Mayer (MGM),10803
60,United Artists,682
7576,Eon Productions,682
10761,Danjaq,682
1885,Silver Pictures,10117
1887,Lorimar Motion Pictures,10117
3573,Celador Films,9392
7981,Pathé,9392
45785,Northmen Productions,9392
3447,IMAX,24977
306,Twentieth Century Fox Film Corporation,79316
1302,Davis Entertainment,79316
22213,TSG Entertainment,79316
14,Miramax Films,2074
35,Lions Gate Films,1696
995,Cinerenta Medienbeteiligungs KG,1696
1838,Firm Films,1696
45966,Cinelamda Internationale Filmproduktionsgesellschaft,1696
14638,Forest Whitaker's Significant Productions,308639
15495,Revolt Films,308639
58445,IamOTHER Entertainment,308639
4380,Suntaur Entertainment Company,22314
33,Universal Pictures,2662
10370,Spectacle Entertainment Group,2662
2092,Mike Zoss Productions,12573
5870,Studio Canal,12573
7295,Relativity Media,12573
10146,Focus Features,12573
10163,Working Title Films,12573
6715,K5 International,44718
6716,Zanuck Independent,44718
6717,David Gundlach Productions,44718
1950,New World Pictures,11342
7295,Relativity Media,241771
8840,Homegrown Pictures,241771
42321,Black Entertainment Television (BET),241771
86115,Relativity Sports,241771
86116,Undisputed Cinema,241771
1473,Depth of Field,34653
2394,Artina Films,34653
9351,Fade to Black Productions,34653
33,Universal Pictures,11051
5231,Cineplex-Odeon Films,11051
14,Miramax Films,14578
8014,Eagle Beach Productions,14578
2948,Showtime Australia,9555
8724,Australian Film Finance Corporation (AFFC),9555
57623,Rumbalara Films,9555
57624,Olsen Levy,9555
308,The Weinstein Company,15581
7405,Dimension Films,15581
8411,Metro-Goldwyn-Mayer (MGM),15581
7676,Entertainment,13006
15231,Muse Productions,13006
75037,Challenge Film Corporation,13006
75038,XYZ Funding N.V.,13006
3208,3Mark Entertainment,16651
1569,Yash Raj Films,4251
58,Sony Pictures Classics,12400
1645,Scott Free Productions,39053
58,Sony Pictures Classics,14112
278,Propaganda Films,14112
10565,Good Machine,14112
308,The Weinstein Company,12271
1305,L.I.F.T. Production,12271
21856,Holly Wiersma Productions,12271
288,BBC Films,71859
4748,Oscilloscope Laboratories,71859
10283,Impact Productions LLC,226354
19404,Pinewood Studios,226354
36988,Big Book Media,226354
39281,EchoLight Studios,226354
5337,Tijuana Productions,33676
5338,Tiberius Film Productions,33676
1092,Mockingbird Pictures,37080
10892,Everest Entertainment,37080
4377,Associated General Films,25388
11985,Sir Lew Grade,25388
104,Canal Plus,11687
7961,Gaumont International,11687
16804,France 3 Cinema,11687
70,American Zoetrope,39210
10146,Focus Features,39210
35461,Pathé!,39210
51850,Tohokushinsha,39210
54684,101st Street Films,31535
7507,DRO Entertainment,44835
8869,The Last Picture Company,44835
8870,CatchPlay,44835
8871,Corner Store Entertainment,44835
8872,Filmula,44835
8873,Handsomecharlie Films,44835
42325,American Work,44835
49731,Dreamagine Entertainment,44835
288,BBC Films,192134
8719,Isle of Man Film Commission,192134
11561,Recorded Picture Company (RPC),192134
19404,Pinewood Studios,192134
1171,Epsilon Motion Pictures,1956
32598,Tango Films,1956
32599,My Cactus,1956
15278,British Broadcasting Corporation (BBC),24985
215,Double Feature Films,306745
1205,Endgame Entertainment,306745
52053,High Frequency Entertainment,306745
856,Wild Bunch,47088
1785,Likely Story,47088
3782,Tax Credit Finance,47088
36390,3 Arts Entertainment,47088
27593,Lenfilm Studio,110402
69586,Sever Studio,110402
69587,Kanal Russia 1,110402
4624,Immortal Thoughts,27004
22712,Three Good Men,27004
1207,Reeleyes Film,15013
3008,Wah Film Productions Ltd.,15013
7419,Scion Films,15013
7646,Loma Nasha,15013
1403,Franchise Pictures,8374
11342,Brood Syndicate,8374
20088,B.D.S. Productions Inc.,8374
6950,Pegasus Motion Pictures,277519
70,American Zoetrope,78381
1038,Bazelevs Production,164372
6575,Crest Animation Production,294512
7571,LionsGate,294512
6194,Warner Bros.,8879
15298,Malpaso Company,8879
8411,Metro-Goldwyn-Mayer (MGM),13001
72565,Kawoosh! Productions DTV I,13001
37,Gramercy Pictures,9571
6556,Alphaville Productions,9571
10932,The Criterion Collection,9571
3213,Disney Channel,13649
50490,NeeNee Productions,334527
50491,Capacity Pictures,334527
50492,May Day Movies,334527
2253,Lawrence Bender Productions,13919
2839,El Camino Pictures,13919
2840,Go Fish Pictures,13919
18619,Cobalt Media Group,14576
55630,Judgement Pictures,14576
55631,Hammond Entertainment,14576
5855,A Bigger Boat,82505
7295,Relativity Media,82505
7493,FilmNation Entertainment,82505
313,TS Productions,46738
7272,Micro scope,46738
7273,Phi Group,46738
2441,Fandango,38970
6246,Medusa Film,38970
15139,Tele+,38970
34529,Vice Versa Film,38970
3870,Premiere Picture,41009
5267,Irish Film Board,41009
16486,Parallel Film Productions,41009
308,The Weinstein Company,7347
2427,Zazen Produções,7347
2430,Estúdios Mega,7347
2432,Quanta Centro de Produções Cinematográficas,7347
10187,Costa Films,7347
47043,Posto 9,7347
47044,Feijão Filmes,7347
47046,Universal Pictures do Brasil,7347
12,New Line Cinema,250546
11565,The Safran Company,250546
31375,Evergreen Media Group,250546
41624,RatPac-Dune Entertainment,250546
441,Columbia Pictures Corporation,650
441,Columbia Pictures Corporation,16620
15117,New Visions Pictures,16620
33,Universal Pictures,25113
1138,Filmways Pictures,11033
10317,Cinema 77 Films,11033
2,Walt Disney Pictures,34723
5,Columbia Pictures,9430
34,Sony Pictures,8998
33,Universal Pictures,10514
769,Destination Films,10496
740,MTM Cineteve,1591
1704,Bavaria Film,1591
5755,Constantin Film Produktion,1591
24212,Media Cooperation One,1591
2395,HanWay Films,76025
2452,UK Film Council,76025
2514,Alliance Films,76025
7217,See-Saw Films,76025
9349,Film4,76025
9987,Lipsync Productions,76025
58,Sony Pictures Classics,4836
5374,Marv Films,4836
1645,Scott Free Productions,87499
1422,Killer Films,18923
11351,Hart-Sharp Entertainment,18923
4552,Filmfabriken Baltic Sea AB,26665
4748,Oscilloscope Laboratories,28089
668,T.H.E. Films,62255
7316,Phoenix Wiley,62255
18083,Eden Films,62255
1915,Becker International,5708
1916,Claraflora,5708
1917,EM Media,5708
1918,NorthSee,5708
7289,"Weinstein Company, The",5708
41,Orion Pictures,218
1280,Pacific Western,218
3952,Hemdale Film,218
4764,Cinema 84,218
7745,Euro Film Funding,218
46,WDR,338
201,Arte,338
1972,X-Filme Creative Pool,338
288,BBC Films,21641
441,Columbia Pictures Corporation,21641
2690,Screen Yorkshire,21641
5340,Left Bank Pictures,21641
11560,Screen Yorkshire Production Fund,21641
469,Hemdale Film Corporation,10925
4763,Fox Films Ltd.,10925
4764,Cinema 84,10925
37,Gramercy Pictures,2293
11462,Alphaville Films,2293
16934,View Askew Productions,2293
4,Paramount Pictures,621
3978,Robert Stigwood Organization (RSO),621
41,Orion Pictures,792
469,Hemdale Film Corporation,792
225,BIM Distribuzione,1777
8734,Fellowship Adventure Group,1777
306,Twentieth Century Fox Film Corporation,642
381,Campanile Productions,642
382,Newman-Foreman Productions,642
3166,Walt Disney Productions,433
4,Paramount Pictures,16619
316,Wildwood Enterprises,16619
60,United Artists,1725
8268,Seven Arts,1725
90571,Mirisch Pictures,1725
41,Orion Pictures,11977
6194,Warner Bros.,11977
746,MTV Films,16158
361,Blue Parrot Productions,629
9168,Bad Hat Harry Productions,629
12,New Line Cinema,10160
870,Tapestry Films,11452
2188,Artisan Entertainment,11452
831,Saturn Films,12163
856,Wild Bunch,12163
7503,Protozoa Pictures,12163
7504,Top Rope,12163
62,The Selznik Studio,32275
614,Vanguard Films,32275
97,Castle Rock Entertainment,13785
494,AVCO Embassy Pictures,1103
500,Goldcrest Films International,1103
502,International Film Investors,1103
664,City Film,1103
5,Columbia Pictures,36739
4319,40 Acres & A Mule Filmworks,36739
497,Revolution Studios,14144
559,TriStar Pictures,14144
2521,Golden Harvest Company,10622
97,Castle Rock Entertainment,13370
3344,Night Light Films,11191
8888,The Samuel Goldwyn Company,11191
4,Paramount Pictures,10215
14,Miramax Films,10215
763,Intermedia Films,10215
932,Mirage Enterprises,10215
4319,40 Acres & A Mule Filmworks,25066
11308,Savoy Pictures,25066
43,Fox Searchlight Pictures,1523
245,Cowboy Films,1523
284,DNA Films,1523
698,Scottish Screen,1523
2452,UK Film Council,1523
6705,Filmfour,1523
20369,Slate Films,1523
20370,Tatfilm,1523
4351,Trans Pacific Films,11361
97,Castle Rock Entertainment,92591
6352,Horsethief Pictures,92591
6667,Mandalay Vision,92591
8116,Wind Dancer Productions,92591
11510,Detour Filmproduction,92591
5313,3D Entertainment,57612
5314,Gavin McKinney Underwater Productions,57612
89312,Fred Berner Films,12509
89425,Zeke Productions,12509
4,Paramount Pictures,15256
5490,CBS Films,83686
12545,Also Known As Pictures,83686
2088,NALA Films,80304
4740,Gary Sanchez Productions,80304
6644,Lions Gate,80304
11093,Lucky Monkey Pictures,28053
16647,CineSon Entertainment,28053
61416,Filmsmith Productions,28053
61417,Medici Entertainment,28053
61418,Gremi Film Production,28053
2452,UK Film Council,67913
3314,Crescendo Productions,67913
3353,Element Pictures,67913
5267,Irish Film Board,67913
6901,Prescience,67913
7308,Reprisal Films,67913
7309,Aegis Film Fund,67913
8411,Metro-Goldwyn-Mayer (MGM),13991
70,American Zoetrope,1443
14,Miramax Films,8545
3638,The Jacobson Company,19556
215,Double Feature Films,231576
856,Wild Bunch,231576
9015,Worldview Entertainment,231576
10104,New Regency Pictures,16172
20555,Taurus Film,16172
62072,Polar Entertainment Corporation,16172
12,New Line Cinema,13403
1422,Killer Films,13403
14175,Davis Films,15797
89388,Freestone Pictures,15797
72861,Dalia Films,347764
35,Lions Gate Films,13537
44,Cruise/Wagner Productions,13537
14652,Baumgarten Merims Productions,13537
3840,Numb Gums Production Inc.,20794
26927,i5 Films,31064
42932,Headquarters,31064
4051,Warner Brothers/Seven Arts,576
11665,SBK Pictures,13990
25838,Occupant Entertainment,13990
60,United Artists,11583
23126,Starling Films,11583
11842,Company Pictures,18602
1113,Les Films 21,27549
1432,Republic Pictures,27549
79538,McCreary Entertainment,59728
79539,Angel City Pictures,59728
597,Irish Dreamtime,32395
2293,Silverwood Films,32395
3782,Tax Credit Finance,32395
4634,Oceana Media Finance,32395
6563,Barbarian Films,32395
37041,IDG China Media,58882
1838,Firm Films,7547
2266,Bold Films,7547
21856,Holly Wiersma Productions,7547
306,Twentieth Century Fox Film Corporation,42222
1838,Firm Films,9282
2226,Media 8 Entertainment,9282
10828,MDP Worldwide,9282
2982,Signature Pictures,38940
10828,MDP Worldwide,38940
10829,Pomarance Corporation,38940
4135,Animus Films,35689
694,StudioCanal,97614
762,Mutual Film Company,97614
846,2929 Productions,97614
1030,Magnolia Pictures,97614
12199,Madhouse Entertainment,97614
1266,Octagon Films,37206
10969,Sepia Films,37206
1804,North by Northwest Entertainment,58626
33,Universal Pictures,837
541,Famous Players Ltd,837
542,Guardian Trust Company,837
543,Filmplan International II,837
732,Mate Producciones S.A.,1555
9015,Worldview Entertainment,244783
11301,Max TV,16564
11931,Prime Time,16564
12045,Isabella Films B.V.,16564
12046,Fu Works,16564
12047,Isabella Films,16564
3120,Final Cut Productions,168027
52324,The Matthau Company,168027
64,Les Productions Artistes Associés,3482
7110,Les Films Ariane,3482
11929,Dear Film Produzione,3482
308,The Weinstein Company,8982
6018,Sahamongkol Film International,8982
8211,Vivendi,8982
43,Fox Searchlight Pictures,455
1490,Kintop Pictures,455
2406,Filmförderung Hamburg,455
2452,UK Film Council,455
2894,360 Pictures,14351
2895,Dribble Productions,14351
2896,Platinum Equity,14351
3631,Filmax,10664
33,Universal Pictures,9277
306,Twentieth Century Fox Film Corporation,9443
6194,Warner Bros.,9443
7049,Enigma Productions,9443
7965,The Ladd Company,9443
8770,"Allied Stars, Ltd.",9443
35,Lions Gate Films,16186
8,Fine Line Features,7863
8724,Australian Film Finance Corporation (AFFC),7863
11840,Film Victoria,7863
41999,South Australian Feature Film Company,7863
10255,Voltage Pictures,138697
11092,Ram Bergman Productions,138697
14578,HitRecord Films,138697
33,Universal Pictures,11901
171,Malpaso Productions,11901
60,United Artists,1548
216,Jersey Films,1548
247,Granada Film Productions,1548
826,Capitol Films,1548
2130,Mr. Mudd Production,1548
14,Miramax Films,11889
288,BBC Films,11889
763,Intermedia Films,11889
1010,Marimark Productions,33155
83,France 2 Cinéma,5528
793,Galatée Films,5528
866,Pathé Renn Productions,5528
1168,Novo Arturo Films,5528
8138,Vega Film,5528
4096,icon,321
35,Lions Gate Films,4997
33,Universal Pictures,925
4319,40 Acres & A Mule Filmworks,925
35,Lions Gate Films,27451
21097,Worldwide Media,27451
616,Eskwad,979
694,StudioCanal,979
856,Wild Bunch,979
1157,Les Cinémas de la Zone,979
4176,Nord-Ouest Productions,979
5358,Canal+,979
19233,120 Films,979
6194,Warner Bros.,193722
11629,Yoshimoto Kogyo Company,193722
2319,Flicks Motion Pictures,7913
2320,UTV Motion Pictures,7913
6667,Mandalay Vision,51995
14576,Ascot Elite Home Entertainment,13173
235,Nordisk Film,70670
5746,Yellow Bird Films,70670
8246,Friland Produksjon,70670
10947,ARD Degeto Film,70670
5267,Irish Film Board,84204
11571,Samson Films,84204
17748,Forward Films,84204
21597,High Treason Productions,84204
51929,Nvizible,84204
803,Alliance Atlantis Communications,25248
15689,Amaze Film + Television,25248
64570,Running Miracles Productions,25248
2009,Maipo Film- og TV Produksjon,230266
2070,Rastar Pictures,16633
34,Sony Pictures,91586
7263,FilmDistrict,91586
35,Lions Gate Films,215
1053,Got Films,215
2061,Twisted Pictures,215
23019,Evolution Entertainment,215
64651,Saw 2 Productions,215
4,Paramount Pictures,333371
11461,Bad Robot,333371
78177,Spectrum Effects,333371
4,Paramount Pictures,9012
746,MTV Films,9012
6328,Dickhouse Productions,9012
90661,Lynch Siderow Productions,9012
8781,New Line Productions,345911
13554,Matter Productions,345911
76907,Atomic Monster,345911
4,Paramount Pictures,72571
3172,Blumhouse Productions,72571
6302,Room 101,72571
21223,Solana Films,72571
33,Universal Pictures,242512
1778,Dentsu Inc.,242512
2481,Platinum Dunes,242512
2531,Media Rights Capital,242512
3172,Blumhouse Productions,242512
3341,Fuji Television Network,242512
22826,Hasbro Studios,242512
47354,5150 Action,242512
88762,White Noise Factory,242512
12,New Line Cinema,10072
1531,Smart Egg Pictures,10072
3631,Filmax,211954
23770,Signature Entertainment,211954
47231,Pinema,211954
58399,Pantelion Films,211954
4,Paramount Pictures,82990
3172,Blumhouse Productions,82990
6302,Room 101,82990
21223,Solana Films,82990
306,Twentieth Century Fox Film Corporation,29912
60,United Artists,11843
10257,Jewel Productions,11843
10258,Pimlico Films,11843
15980,Incorporated Television Company (ITC),11843
12,New Line Cinema,11284
28,Newmarket Films,504
3166,Walt Disney Productions,173
3172,Blumhouse Productions,227348
6302,Room 101,227348
21223,Solana Films,227348
5612,Brooksfilms,1955
13,Universal Studios,152532
33,Universal Pictures,152532
10255,Voltage Pictures,152532
19631,Truth Entertainment,152532
1632,Lionsgate,243940
3172,Blumhouse Productions,243940
55265,Chapter One Films,243940
491,Summit Entertainment,77
506,Newmarket Capital Group,77
598,Team Todd,77
34446,I Remember Productions,77
1224,Intrepid Pictures,157547
3172,Blumhouse Productions,157547
7295,Relativity Media,157547
10339,WWE Studios,157547
24510,MICA Entertainment,157547
308,The Weinstein Company,2295
16934,View Askew Productions,2295
288,BBC Films,71
686,Tiger Aspect Productions,71
694,StudioCanal,71
718,Arts Council of England,71
10163,Working Title Films,71
10462,WT2 Productions,71
43,Fox Searchlight Pictures,147773
3263,Odd Lot Entertainment,147773
14319,Sycamore Pictures,147773
4293,Cambridge Productions,24266
2,Walt Disney Pictures,16508
1257,Butcher's Run Productions,2895
4,Paramount Pictures,15660
308,The Weinstein Company,59968
1785,Likely Story,59968
12808,Big Beach Films,59968
19749,Yuk Films,59968
12686,Forecast Pictures,323677
50083,Solofilms,323677
50084,JoBro Productions & Film Finance,323677
78218,Trinity Race,323677
12,New Line Cinema,19848
33,Universal Pictures,256274
923,Legendary Pictures,256274
66930,Brothers Dowdle Productions,256274
1632,Lionsgate,235271
35327,Codeblack Entertainment,235271
1422,Killer Films,284293
6831,Big Indie Pictures,284293
26590,Backup Media,284293
28361,BSM Studio,284293
306,Twentieth Century Fox Film Corporation,24973
33,Universal Pictures,21610
3986,Martin Poll Productions,21610
3987,The Production Company,21610
4,Paramount Pictures,10283
17611,Sean S. Cunningham Films,10283
62948,Horror Inc.,10283
3268,Home Box Office (HBO),8346
4171,Playtone,8346
12026,Gold Circle Films,8346
22210,Ontario Film Development Corporation,8346
95018,MPH Entertainment Productions,8346
8924,RabbitBandini Productions,122081
14036,Division Films,122081
14531,Pop Films,122081
14718,Radar Pictures,122081
15231,Muse Productions,122081
17719,MJZ,122081
26676,O' Salvation,122081
78780,Iconoclast,122081
14,Miramax Films,10987
1101,Bésame Mucho Pictures,1391
1102,Producciones Anhelo,1391
10932,The Criterion Collection,1391
33,Universal Pictures,747
443,Big Talk Productions,747
694,StudioCanal,747
9349,Film4,747
10163,Working Title Films,747
10462,WT2 Productions,747
53047,De Wolfe Music,747
53048,Inside Track 2,747
4616,Freestyle Releasing,14745
8533,Liddell Entertainment,14745
97,Castle Rock Entertainment,26748
441,Columbia Pictures Corporation,26748
11948,Rio Dulce,26748
7405,Dimension Films,11357
4,Paramount Pictures,24913
52760,Hometown Films,24913
77507,YCTM,24913
8411,Metro-Goldwyn-Mayer (MGM),13776
21468,1818,14854
21469,Lone Wolf McQuade Associates,14854
21470,Topkick Productions,14854
1038,Bazelevs Production,50357
7405,Dimension Films,50357
24923,Bekmambetov Projects Ltd.,50357
7374,Back Lot Pictures,13090
12807,Overture Films,13090
12808,Big Beach Films,13090
2266,Bold Films,192141
2877,Living Films,192141
66930,Brothers Dowdle Productions,192141
4950,Antares Produzione Cinematografica,16441
8411,Metro-Goldwyn-Mayer (MGM),16441
13479,Edward Small Productions,29996
16313,Open Road Films (II),351819
4,Paramount Pictures,22649
1632,Lionsgate,378200
72634,Jorva Entertainment Productions,378200
2106,Saban Entertainment,20455
5822,Toei,20455
186,Pyramide Productions,11042
280,Cinémaginaire Inc.,11042
806,Téléfilm Canada,11042
807,The Harold Greenberg Fund,11042
4042,Astral Films,11042
5358,Canal+,11042
9115,Société Radio-Canada,11042
9116,Société de Développement des Entreprises Culturelles (SODEC),11042
18367,Centre National de la Cinématographie (CNC),11042
441,Columbia Pictures Corporation,10786
2070,Rastar Pictures,10786
3287,Screen Gems,12484
5752,Sony Pictures Entertainment,12484
9365,Egmont Film,12484
10202,Columbia TriStar Home Entertainment,12484
441,Columbia Pictures Corporation,17339
41,Orion Pictures,11959
19029,Cinecorp,11959
306,Twentieth Century Fox Film Corporation,9900
2608,Happy Madison Productions,9900
43,Fox Searchlight Pictures,14662
4,Paramount Pictures,335
218,Rafran Cinematografica,335
11386,Finanzia San Marco,335
2188,Artisan Entertainment,15745
3316,Liberty Films UK,17431
3317,Lunar Industries,17431
3318,Xingu Films,17431
12018,Limelight Fund,17431
29943,N3D Land Productions,78394
54610,Mantello Brothers Productions,78394
8,Fine Line Features,10217
579,Alliance Communications,10217
729,Why Not Productions,46332
7453,Armada Films,46332
7454,France Télévision,46332
7455,Cinémage 4,46332
7456,Cofinova 6,46332
7457,Soficinéma 6,46332
7653,Zininsa Film Production,13996
18524,Intellectual Properties Worldwide,13996
11,WingNut Films,1024
14,Miramax Films,1024
294,New Zealand Film Commission,1024
2306,Fontana Productions,1024
10405,Emmett/Furla Films,343795
68117,Giving Films,343795
7436,Birdsong Pictures,45658
7437,IM Global,45658
97,Castle Rock Entertainment,16148
441,Columbia Pictures Corporation,16148
20719,Manifest Film Company,16148
7302,Filmax Entertainment,4553
7956,Castelao Producciones,4553
9335,Canal+ España,4553
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),4553
52107,ICF,4553
8,Fine Line Features,36351
285,Live Entertainment,36351
8268,Seven Arts,36351
14723,Carolco Pictures,36351
27450,The Combine,245916
27451,Bluegrass Films,245916
7400,Olympus Pictures,27585
1420,ContentFilm,1415
1976,Film Science,313922
49389,Broad Green Pictures,313922
3916,Cold Iron Pictures,14474
14406,Ambush Entertainment,14474
37726,"AV Club, The",14474
67480,Atlas 3 Productions,199933
18,Gracie Films,13685
441,Columbia Pictures Corporation,13685
14,Miramax Films,8744
2533,Albino Alligator Productions,8744
58,Sony Pictures Classics,8847
71953,Robson Street,39269
2273,Eden Rock Media,46838
6,RKO Radio Pictures,56930
15460,Ignite Entertainment,41730
15461,HSX Films,41730
3172,Blumhouse Productions,298312
12236,Blinding Edge Pictures,298312
3097,HDNet Films,11600
22884,The Film Farm,11600
5991,Quality Films Entertainment,71547
7377,Insurge Pictures,57876
7302,Filmax Entertainment,77495
7956,Castelao Producciones,77495
26476,Cubica,77495
2268,Isle of Man Film,13849
2452,UK Film Council,13849
2690,Screen Yorkshire,13849
