spese,homepage,id,lingua,title,popolarità,data uscita,incassi,durata
0,,325373,en,Two Lovers and a Bear,3.139294,2016-10-02,0,96.0
7000000,,334527,en,Criminal Activities,6.665164,2015-11-20,0,94.0
0,,2211,de,Aimee & Jaguar,2.8326279999999997,1999-02-10,0,125.0
0,,13919,en,The Chumscrubber,3.528643,2005-06-08,0,108.0
6800000,,14576,en,Shade,4.665309,2003-05-18,0,101.0
6900000,,82505,en,House at the End of the Street,25.613197,2012-09-21,44287131,101.0
6800000,http://www.sonyclassics.com/incendies/,46738,fr,Incendies,21.285206,2010-09-04,7103838,130.0
0,,38970,it,Ricordati di me,4.240495,2003-02-11,0,125.0
0,http://www.perriersbounty.ie/,41009,en,Perrier’s Bounty,3.810943,2009-09-11,0,88.0
4000000,http://www.tropadeeliteofilme.com.br/,7347,pt,Tropa de Elite,23.604936,2007-10-12,0,115.0
6500000,http://annabellemovie.com/,250546,en,Annabelle,60.225218999999996,2014-10-02,255273813,99.0
7,,38415,en,Bran Nue Dae,0.050456,2009-08-09,7,82.0
6500000,,650,en,Boyz n the Hood,17.705671,1991-07-12,57504069,112.0
6500000,,16620,en,La Bamba,6.847099000000001,1987-07-24,54215416,108.0
0,,25113,en,The Four Seasons,8.067702,1981-05-22,0,107.0
6500000,,11033,en,Dressed to Kill,11.208769,1980-06-25,31899000,105.0
6500000,,34723,en,The Adventures of Huck Finn,2.1636830000000002,1993-04-02,0,108.0
6500000,,9430,en,Go,11.142389,1999-04-09,28451622,98.0
6500000,,8998,en,Friends with Money,11.885221000000001,2006-09-07,13368437,88.0
6500000,,10514,en,The Andromeda Strain,12.524953,1971-03-12,12376563,131.0
0,,10496,en,Bats,1.537859,1999-10-22,10,91.0
0,,1591,de,Nirgendwo in Afrika,3.4815169999999998,2001-12-11,0,140.0
6500000,http://www.foxsearchlight.com/shame/,76025,en,Shame,40.688426,2011-10-02,17693675,100.0
6500000,http://www.sonypictures.co.uk/homevideo/layercake/index.html,4836,en,Layer Cake,24.0034,2004-09-30,11850214,105.0
6500000,http://www.workandtheglory.com/,14631,en,The Work and the Glory II: American Zion,2.639106,2005-10-21,2025032,100.0
6500000,http://www.theeastmovie.com/,87499,en,The East,16.574756,2013-05-31,2401510,116.0
6500000,,18923,en,A Home at the End of the World,5.483531,2004-07-23,1548955,96.0
0,,26665,en,Aberdeen,1.068819,2000-07-05,0,113.0
6500000,http://www.themessengermovie.com/,28089,en,The Messenger,8.432400999999999,2009-11-13,1521261,113.0
6500000,http://www.trackerthemovie.com/,62255,en,Tracker,2.074295,2010-05-20,0,102.0
0,http://www.controlthemovie.com,5708,en,Control,11.357474,2007-09-26,8159508,121.0
6400000,http://www.mgm.com/#/our-titles/1970/The-Terminator/,218,en,The Terminator,74.23479300000001,1984-10-26,78371200,108.0
4800000,http://www.good-bye-lenin.de/index2.php,338,de,"Good bye, Lenin!",11.086001,2003-02-09,79384880,121.0
10000000,,21641,en,The Damned United,13.409125,2009-03-27,0,97.0
4000000,,10925,en,The Return of the Living Dead,14.961629,1985-05-15,14237000,91.0
6000000,,2293,en,Mallrats,16.139771,1995-10-20,2122561,94.0
6000000,,621,en,Grease,67.608041,1978-07-07,181813770,110.0
6000000,,792,en,Platoon,49.802914,1986-12-18,138530565,120.0
6000000,,1777,en,Fahrenheit 9/11,16.20985,2004-06-25,119114517,122.0
6000000,,642,en,Butch Cassidy and the Sundance Kid,24.499996,1969-09-23,102308889,110.0
6000000,,433,en,Mary Poppins,59.961523,1964-08-27,102272727,139.0
6000000,,16619,en,Ordinary People,12.541983,1980-09-19,0,124.0
6000000,,1725,en,West Side Story,23.431117,1961-10-18,43656822,152.0
6000000,,11977,en,Caddyshack,15.929648,1980-07-25,39846344,98.0
0,,20322,en,The Brothers,3.029944,2001-03-23,0,106.0
6000000,,16158,en,The Wood,5.537646,1999-07-16,25059640,106.0
6000000,http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,629,en,The Usual Suspects,64.02503100000001,1995-07-19,23341568,106.0
8000000,,10160,en,A Nightmare on Elm Street 5: The Dream Child,12.654050999999999,1989-08-11,22168359,89.0
5000000,,11452,en,National Lampoon’s Van Wilder,35.108498,2002-03-29,38275483,92.0
6000000,http://www.thewrestlermovie.com/,12163,en,The Wrestler,40.196514,2008-09-07,44703995,109.0
6000000,,32275,en,Duel in the Sun,7.60445,1946-12-31,20400000,144.0
0,,13785,en,Best in Show,10.982255,2000-09-19,0,90.0
6000000,http://www.theofficialjohncarpenter.com/escape-from-new-york/,1103,en,Escape from New York,24.351305,1981-05-22,50244700,99.0
0,,36739,en,School Daze,3.159574,1988-02-12,0,121.0
6000000,http://www.sonypictures.com/movies/daddydaycamp/site/,14144,en,Daddy Day Camp,12.601677,2007-08-08,18197398,89.0
12716953,,10622,cn,一個好人,7.077505,1997-01-31,18814720,113.0
6000000,,13370,en,A Mighty Wind,4.053017,2003-04-16,18750246,91.0
0,,11191,en,Mystic Pizza,6.379933,1988-10-13,0,104.0
6000000,,10215,en,Sliding Doors,15.639016,1998-04-23,58000000,99.0
6000000,,25066,en,Tales from the Hood,3.89204,1995-05-24,12000000,98.0
6000000,,1523,en,The Last King of Scotland,26.286953999999998,2006-09-01,48027970,121.0
5000000,,11361,en,Halloween 5: The Revenge of Michael Myers,8.008844,1989-10-12,11642254,96.0
5000000,,92591,en,Bernie,12.685139999999999,2012-04-27,9206470,100.0
6000000,,57612,en,Dolphins and Whales: Tribes of the Ocean,0.041651,2008-02-15,7518876,42.0
0,,12509,en,Pollock,8.483531,2000-09-06,0,122.0
6000000,,15256,en,200 Cigarettes,3.5611980000000005,1999-02-26,6852450,101.0
6000000,http://www.thewordsmovie.com/,83686,en,The Words,14.988745999999999,2012-09-07,13231461,96.0
0,http://www.casademipadremovie.com/,80304,en,Casa De Mi Padre,5.754416,2012-03-15,0,84.0
6000000,,28053,en,City Island,6.497285,2009-03-06,6670712,104.0
6000000,http://www.sonyclassics.com/theguard,67913,en,The Guard,19.411141,2011-07-07,19560274,96.0
7000000,http://college-themovie.com/,13991,en,College,7.034617999999999,2008-08-28,6230276,94.0
6000000,http://www.paramountvantage.com/virginsuicides/html_3/,1443,en,The Virgin Suicides,26.218912,1999-04-21,10409377,97.0
0,,8545,en,Little Voice,4.647547,1998-11-05,0,97.0
0,,19556,en,Miss March,9.371534,2009-03-13,0,89.0
5500000,,231576,en,Wish I Was Here,15.015270999999998,2014-01-18,5483299,120.0
6000000,,16172,en,Simply Irresistible,5.696491,1999-02-05,4398989,95.0
0,,13403,en,Hedwig and the Angry Inch,4.25422,2001-07-20,0,95.0
6000000,,15797,en,Only the Strong,5.411243,1993-08-27,3283371,99.0
0,http://www.goddessoflovemovie.com/,347764,en,Goddess of Love,1.273773,2015-08-31,0,96.0
6000000,,13537,en,Shattered Glass,6.27257,2003-11-14,2944752,94.0
6000000,http://www.novocaineonline.com/,20794,en,Novocaine,4.1482529999999995,2001-11-23,2025238,95.0
0,,31064,en,The Business of Strangers,1.369649,2001-01-19,0,84.0
6244087,,576,en,The Wild Bunch,14.970654000000001,1969-06-17,638641,145.0
6000000,http://www.sonyclassics.com/thewackness/,13990,en,The Wackness,7.161051,2008-07-03,2899975,99.0
6000000,,11583,en,The First Great Train Robbery,12.434688000000001,1979-01-25,0,110.0
0,,18602,en,Morvern Callar,2.5079119999999997,2002-01-01,0,97.0
6000000,,27549,en,Beastmaster 2: Through the Portal of Time,1.478505,1991-06-08,869325,107.0
6000000,http://the5thquartermovie.com/,59728,en,The 5th Quarter,0.215464,2011-03-25,399611,97.0
0,,10930,fr,La fleur du mal,1.229667,2003-02-09,0,104.0
6000000,,32395,en,The Greatest,6.903186,2009-01-17,0,99.0
134005,http://www.foxsearchlight.com/snowflowerandthesecretfan/,58882,en,Snow Flower and the Secret Fan,2.2603150000000003,2011-07-15,1332231,104.0
6000000,,7547,en,Come Early Morning,3.427061,2006-01-10,0,97.0
0,,35944,en,Lucky Break,0.669169,2001-08-24,0,107.0
0,,42222,en,Julia,6.077735,1977-10-02,0,117.0
6000000,http://www.surferdudethemovie.com/,13827,en,"Surfer, Dude",2.404626,2008-09-05,69497,85.0
0,,44260,en,Lake of Fire,0.47574799999999995,2006-09-09,25,152.0
6000000,,9282,en,11:14,15.048067000000001,2003-05-16,0,86.0
0,,38940,en,Men of War,1.734764,1994-09-04,0,103.0
0,,35689,en,Don McKay,1.4964540000000002,2009-04-24,0,87.0
12000000,http://www.magpictures.com/deadfall/,97614,en,Deadfall,10.19041,2012-11-08,66351,95.0
6000000,,37206,en,A Shine of Rainbows,12.099486,2009-10-01,0,101.0
6000000,,58626,en,The Hit List,4.957014,2011-04-02,0,90.0
0,,183894,en,Emma,2.1356889999999997,2009-10-11,0,240.0
5952000,,837,en,Videodrome,18.119265,1983-02-04,2120439,87.0
5300000,,1555,fr,L'Auberge espagnole,13.034602,2002-05-17,3897799,122.0
6000000,http://songonemovie.tumblr.com/,244783,en,Song One,6.3492180000000005,2014-01-20,32251,86.0
4000000,http://www.sonyclassics.com/winterinwartime/,16564,nl,Oorlogswinter,5.013575,2008-11-17,530048,103.0
0,,168027,en,Freaky Deaky,4.448353,2012-04-22,0,90.0
5800000,,3482,en,The Train,4.49029,1964-09-21,6800000,133.0
0,http://www.tradeofinnocentsthemovie.com/,135595,en,Trade Of Innocents,2.204138,2012-09-27,0,91.0
6000000,,8982,th,ต้มยำกุ้ง,11.81832,2005-08-11,27165581,108.0
0,,89861,en,Stiff Upper Lips,0.356495,1998-06-12,0,99.0
3500159,http://www2.foxsearchlight.com/benditlikebeckham/,455,en,Bend It Like Beckham,22.054546,2002-04-11,76578641,112.0
0,,57022,en,Sunshine State,4.245123,2002-06-21,0,141.0
5800000,http://www.sonypictures.com/movies/crossover/,14351,en,Crossover,3.201886,2006-09-01,7000000,95.0
0,,147767,en,Khiladi 786,0.11434200000000001,2012-12-07,126,139.0
5600000,http://www.rec2themovie.com/,10664,es,[REC]²,22.341462,2009-09-15,18469680,85.0
0,http://standingovationmovie.com,55567,en,Standing Ovation,0.30592199999999997,2010-07-16,531826,105.0
5500000,,9277,en,The Sting,28.500913,1973-12-25,159616327,129.0
5500000,,9443,en,Chariots of Fire,10.439971,1981-05-15,58972904,123.0
0,,16186,en,Diary of a Mad Black Woman,3.784535,2005-02-25,0,116.0
0,,7863,en,Shine,10.396305,1996-01-21,0,105.0
6000000,,138697,en,Don Jon,33.296684,2013-07-26,0,90.0
5500000,,11901,en,High Plains Drifter,19.127239000000003,1973-04-19,15700000,105.0
7000000,,1548,en,Ghost World,14.072941,2001-07-20,0,111.0
0,,11889,en,Iris,2.714043,2001-12-14,0,91.0
5500000,http://www.crownintlpictures.com/dgtitles.html,33155,en,Galaxina,2.141143,1980-06-06,4865000,95.0
0,http://www.pathedistribution.com/accueil/filmcatalogue.php?IDFilm=498,5528,fr,Les Choristes,20.982454999999998,2004-03-17,0,96.0
4361898,http://mamboitaliano.ca/,321,en,Mambo Italiano,2.080741,2003-06-06,3031801,92.0
5000000,,4997,en,Wonderland,7.79068,2003-10-23,2466444,104.0
6500000,,925,en,Do the Right Thing,15.580335,1989-06-30,37295445,120.0
0,,27451,en,Harvard Man,5.336243,2001-01-01,0,99.0
3850000,http://janusfilms.com/lehavre/,73532,fr,Le Havre,10.787322,2011-05-17,0,93.0
0,,979,fr,Irréversible,32.476098,2002-05-22,792,97.0
5500000,http://www.r-100.com/,193722,ja,R100,3.21392,2013-10-05,0,100.0
2200000,,7913,hi,Rang De Basanti,5.206967,2006-01-26,11502151,157.0
0,,253253,en,Animals,1.5846,2014-05-15,0,90.0
8000000,http://www.ifcfilms.com/uncategorized/salvation-boulevard,51995,en,Salvation Boulevard,3.6533050000000005,2011-07-15,0,96.0
0,,13173,en,The Ten,3.865122,2007-08-03,0,96.0
0,,22908,en,A Room for Romeo Brass,1.391958,1999-08-23,0,90.0
0,,70670,en,Hodejegerne,20.821846,2011-08-04,15699707,100.0
0,http://grabbers.ie/,84204,en,Grabbers,9.451228,2012-08-10,0,94.0
0,,25248,en,Saint Ralph,1.688495,2004-09-11,0,95.0
5500000,,230266,en,Miss Julie,5.033065000000001,2014-09-07,5000000,120.0
5100000,,16633,en,Somewhere in Time,5.934016000000001,1980-10-02,0,103.0
0,http://www.dummaarodum.com/,63006,hi,Dum Maaro Dum,0.075817,2011-04-22,0,130.0
5000000,http://www.insidiousch2.com/,91586,en,Insidious: Chapter 2,48.375848,2013-09-12,0,106.0
4000000,,215,en,Saw II,42.187985999999995,2005-10-28,152925093,92.0
15000000,http://www.10cloverfieldlane.com/,333371,en,10 Cloverfield Lane,53.698682999999996,2016-03-10,108286421,103.0
5000000,,9012,en,Jackass: The Movie,14.752587,2002-10-21,64282312,87.0
4900000,http://www.lightsoutmovie.com/,345911,en,Lights Out,48.170508,2016-07-21,44107032,81.0
5000000,http://www.paranormalmovie.com/,72571,en,Paranormal Activity 3,29.15813,2011-10-19,205703818,83.0
5000000,,242512,en,Ouija,56.30466,2014-10-24,103590271,89.0
5000000,,10072,en,A Nightmare on Elm Street 3: Dream Warriors,17.304054999999998,1987-02-27,44793222,96.0
5500000,,211954,es,No se Aceptan Devoluciones,9.59729,2013-07-20,99067206,115.0
5000000,,82990,en,Paranormal Activity 4,20.326337,2012-10-17,142817992,95.0
4100000,,29912,en,The Robe,4.028875,1953-09-16,36000000,135.0
5000000,,11843,en,The Return of the Pink Panther,6.470766,1975-05-21,41833347,113.0
11000000,,11284,en,Freddy's Dead: The Final Nightmare,16.856231,1991-09-05,34872033,89.0
8000000,,504,en,Monster,19.683187,2003-11-16,60378584,110.0
5000000,,173,en,"20,000 Leagues Under the Sea",9.358197,1954-12-23,28200000,127.0
5000000,,227348,en,Paranormal Activity: The Marked Ones,19.984477,2014-01-01,86362372,84.0
5000000,,1955,en,The Elephant Man,30.271065999999998,1980-10-02,26010864,124.0
5000000,,152532,en,Dallas Buyers Club,59.454473,2013-09-07,55198285,117.0
3300000,https://www.facebook.com/thelazaruseffect,243940,en,The Lazarus Effect,20.304235000000002,2015-01-29,64110728,83.0
9000000,http://www.otnemem.com/,77,en,Memento,60.715151,2000-10-11,39723096,113.0
5000000,,157547,en,Oculus,35.871248,2013-09-08,44030246,104.0
5000000,,2295,en,Clerks II,18.077963,2006-05-25,26888376,97.0
5000000,,71,en,Billy Elliot,20.428237,2000-05-18,110000000,110.0
4600000,,147773,en,The Way Way Back,32.14444,2013-06-06,23198652,103.0
0,,16096,en,House Party 2,3.6735660000000006,1991-10-23,0,94.0
3500000,,24266,en,The Man from Snowy River,3.6564910000000004,1982-03-02,20659423,104.0
0,,16508,en,Doug's 1st Movie,1.88484,1999-03-26,0,77.0
5000000,,2895,en,The Apostle,4.227807,1997-10-09,0,134.0
0,,15660,en,Mommie Dearest,3.102862,1981-09-18,0,129.0
10000000,http://www.ouridiotbrother.com/,59968,en,Our Idiot Brother,15.688439,2011-08-26,17273593,90.0
5000000,,323677,en,Race,22.9951,2016-02-19,24804129,134.0
0,,19848,en,The Players Club,5.7698220000000005,1998-04-08,0,104.0
5000000,http://www.asabovesobelowmovie.com/,256274,en,"As Above, So Below",26.510558000000003,2014-08-14,40100000,93.0
0,,235271,en,Addicted,7.544515,2014-10-10,0,105.0
0,,45153,en,Eve's Bayou,1.126941,1997-09-07,0,109.0
5000000,,284293,en,Still Alice,35.307577,2014-12-05,43884652,99.0
5000000,,24973,en,The Egyptian,4.079111,1954-08-25,15000000,139.0
5000000,,21610,en,Nighthawks,7.0588679999999995,1981-03-17,19905359,99.0
5000000,,10283,en,Friday the 13th Part VIII: Jason Takes Manhattan,12.904615,1989-07-28,14000000,100.0
5000000,,8346,en,My Big Fat Greek Wedding,18.115566,2002-02-22,368744044,95.0
5000000,http://www.springbreakersmovie.com/,122081,en,Spring Breakers,62.554173,2013-01-24,31724284,94.0
5000000,,10987,en,Halloween: The Curse of Michael Myers,9.483717,1995-09-29,15116634,88.0
5000000,,1391,es,Y tu mamá también,16.890285000000002,2001-06-08,33616692,106.0
4000000,,747,en,Shaun of the Dead,49.12486,2004-04-09,30039392,99.0
0,http://www.mylifetime.com/movies/the-haunting-of-molly-hartley,14745,en,The Haunting of Molly Hartley,8.309894,2008-10-31,0,82.0
5000000,,26748,en,Lone Star,5.9601489999999995,1996-06-21,13269963,135.0
5000000,,11357,en,Halloween 4: The Return of Michael Myers,9.302349000000001,1988-10-21,17768757,88.0
5000000,,24913,en,April Fool's Day,8.190888000000001,1986-03-27,0,89.0
0,,13776,en,Diner,5.87193,1982-04-02,0,110.0
5000000,,14854,en,Lone Wolf McQuade,8.452666,1983-04-14,12232628,107.0
5000000,http://apollo18movie.net/,50357,en,Apollo 18,17.028252,2011-07-20,25562924,86.0
5000000,http://www.sunshinecleaning-themovie.com,13090,en,Sunshine Cleaning,19.336367000000003,2008-01-18,16174377,102.0
5000000,,192141,en,No Escape,38.006982,2015-08-26,54418872,103.0
0,,16441,en,The Beastmaster,6.377523,1982-08-20,14056528,118.0
5000000,,29996,en,Solomon and Sheba,0.835617,1959-12-25,12200000,139.0
20000000,http://50shadesofblackmovie.com/,351819,en,Fifty Shades of Black,14.947588,2016-01-28,21164799,92.0
0,http://www.sonypictures.com/movies/noteasilybroken/site/,14834,en,Not Easily Broken,5.1299,2009-01-09,0,99.0
4,,22649,en,A Farewell to Arms,1.199451,1932-12-08,25,89.0
0,,378200,en,The Perfect Match,3.8108269999999997,2016-03-11,0,96.0
5500000,,20455,en,Digimon: The Movie,3.7387,2000-03-17,0,82.0
0,http://www.savedmovie.com/,13193,en,Saved!,9.851230000000001,2004-01-21,0,92.0
8000000,,11042,fr,Les Invasions barbares,3.03091,2003-05-21,3432342,99.0
0,,10786,en,Robin and Marian,3.199904,1976-03-11,0,106.0
5000000,,12484,en,The Forsaken,2.739307,2001-04-27,0,90.0
5000000,,17339,en,Force 10 from Navarone,5.348446,1978-11-01,7230000,118.0
5000000,,11959,en,UHF,4.070044,1989-07-21,0,97.0
0,,9900,en,Grandma's Boy,9.974681,2006-01-06,6538177,94.0
5000000,,14662,en,Slums of Beverly Hills,6.308298000000001,1998-08-14,0,91.0
5000000,,335,it,C'era una volta il West,49.333137,1968-12-21,5321508,175.0
5000000,,15745,en,Made,4.149628,2001-07-13,5476060,94.0
5000000,http://www.sonyclassics.com/moon/,17431,en,Moon,46.114184,2009-06-12,9760104,97.0
0,,21014,en,Keeping Up with the Steins,3.562563,2006-05-12,0,90.0
5000000,,78394,en,Sea Rex 3D: Journey to a Prehistoric World,4.498368,2010-05-14,4074023,41.0
5000000,,10217,en,The Sweet Hereafter,7.6731240000000005,1997-05-14,3263585,112.0
4000000,http://www.sonyclassics.com/ofgodsandmen/,46332,fr,Des hommes et des dieux,4.992475,2010-05-18,41424067,120.0
5000000,http://www.bottleshockthemovie.com/,13996,en,Bottle Shock,6.174435,2008-08-06,4040588,110.0
0,,3028,en,Jekyll and Hyde ... Together Again,0.805312,1982-11-10,0,87.0
5000000,http://www.miramax.com/movie/heavenly-creatures,1024,en,Heavenly Creatures,8.753409,1994-09-02,3049135,99.0
5000000,,343795,en,90 Minutes in Heaven,3.9437059999999997,2015-09-11,4842699,121.0
5000000,http://www.everythingmustgo-themovie.com,45658,en,Everything Must Go,9.169411,2010-10-15,2614773,97.0
5000000,,16148,en,Zero Effect,2.732031,1998-01-30,1980338,116.0
5000000,,4553,en,The Machinist,35.252056,2004-02-09,8203235,101.0
5000000,,36351,en,Light Sleeper,6.063868,1992-08-21,0,103.0
5000000,,245916,en,Kill the Messenger,21.343093,2014-10-09,2450846,112.0
5000000,http://www.rabbitholefilm.com/,27585,en,Rabbit Hole,10.095184,2010-12-16,5129058,91.0
5000000,,1415,en,Party Monster,4.129165,2003-09-05,742898,98.0
5000000,http://greenroom-movie.com/,313922,en,Green Room,30.001023999999997,2016-04-15,3220371,95.0
5000000,,14474,en,The Oh in Ohio,6.759235,2006-03-30,0,88.0
5000000,http://www.atlasshruggedmovie.com/,199933,en,Atlas Shrugged Part III: Who is John Galt?,1.7310349999999999,2014-09-12,846704,99.0
7000000,,13685,en,Bottle Rocket,11.700578,1996-02-21,560069,91.0
6000000,,8744,en,Albino Alligator,2.3886830000000003,1996-09-09,0,97.0
0,http://gandhimyfather.erosentertainment.com/,38428,hi,"Gandhi, My Father",0.080704,2007-08-03,0,136.0
0,http://www.sonyclassics.com/standardoperatingprocedure/,8847,en,Standard Operating Procedure,0.888986,2008-02-12,0,117.0
0,,39269,en,Out of the Blue,0.679351,1980-05-01,0,94.0
5000000,,46838,en,Tucker and Dale vs Evil,19.940245,2010-01-22,5476793,89.0
0,,51384,en,"Lovely, Still",1.286991,2008-01-01,0,92.0
0,,56930,en,Tycoon,0.042442,1947-12-27,0,128.0
0,,41730,en,Desert Blue,1.116206,1999-06-06,0,90.0
5000000,,18442,en,Decoys,3.0543400000000003,2004-02-27,0,95.0
5000000,http://www.stayinyourroom.com/,298312,en,The Visit,38.94708,2015-09-10,98450062,94.0
5000000,,11600,en,Redacted,3.792015,2007-01-01,782102,90.0
0,,71547,de,Fascination,0.21979899999999997,2004-10-13,0,95.0
5000000,,57876,en,Area 51,7.794,2015-05-15,0,91.0
5000000,http://www.mientrasduermeslapelicula.com/,77495,es,Mientras duermes,9.136965,2011-10-14,0,107.0
0,,13849,en,The Cottage,8.39685,2008-02-07,0,92.0
0,,14849,en,Dead Like Me: Life After Death,7.864905,2009-02-17,0,87.0
0,,12486,en,Farce of the Penguins,1.9632189999999998,2006-12-01,0,80.0
0,,19615,en,Flying By,1.5461690000000001,2009-01-01,0,95.0
5000000,,244403,en,Rudderless,10.619574,2014-10-17,0,105.0
5000000,,292481,en,Henry & Me,0.999655,2014-08-18,0,67.0
0,http://www.thestuckmovie.com/#menu,340816,en,Christmas Eve,1.985243,2015-12-04,0,95.0
0,,78814,en,We Have Your Husband,0.102003,2011-11-12,0,89.0
15000000,,297596,en,Dying of the Light,10.480089999999999,2014-12-04,0,94.0
0,,299552,en,Born Of War,1.136568,2013-12-05,0,109.0
5000000,,11935,en,Capricorn One,11.095219,1977-12-10,0,123.0
0,http://www.romeothemovie.com/,113406,en,Should've Been Romeo,0.40703,2012-04-28,0,0.0
0,,447027,en,Running Forever,0.028756,2015-10-27,0,88.0
5000000,http://www.yogahosers.com/,290825,en,Yoga Hosers,8.618793,2016-07-08,0,88.0
0,,361159,en,Navy Seals vs. Zombies,2.394613,2015-10-08,0,97.0
0,http://www.anglickykral.cz/,12555,cs,Obsluhoval jsem anglického krále,2.387463,2006-12-19,0,120.0
5000000,http://www.soul-kitchen-film.com/?l=en,31175,de,Soul Kitchen,5.461487,2009-09-09,17872796,99.0
1000000,,12498,en,Sling Blade,14.805264000000001,1996-08-30,24475416,135.0
4798235,,77949,en,The Awakening,25.30216,2011-08-17,209696,107.0
4800000,http://www.hostelfilm.com/,1690,en,Hostel,38.831920000000004,2005-01-06,80578934,94.0
0,http://www.tristramshandymovie.com/,8435,en,A Cock and Bull Story,3.5007410000000005,2005-07-17,0,94.0
5000000,http://www.sonyclassics.com/takeshelter/,64720,en,Take Shelter,19.807295,2011-11-25,3099314,120.0
0,,49365,en,Lady in White,1.435742,1988-04-22,0,112.0
0,,11404,en,Driving Lessons,7.6678880000000005,2006-04-30,0,98.0
5000000,,300706,en,Let's Kill Ward's Wife,8.496364,2014-12-23,0,81.0
4700000,,16337,en,The Texas Chainsaw Massacre 2,9.617777,1986-08-22,8025872,101.0
4638783,,11577,en,Pat Garrett & Billy the Kid,4.4952559999999995,1973-05-23,11000000,106.0
4800000,,77987,en,Only God Forgives,35.754865,2013-05-30,10337387,90.0
0,,40185,fr,Camping Sauvage,0.20323,2005-10-13,0,80.0
4,,68202,en,Without Men,0.28076,2011-06-29,0,83.0
0,,8981,en,Dear Frankie,3.1131900000000003,2004-05-18,0,105.0
0,http://allhatthemovie.com/,10914,en,All Hat,0.137535,2007-09-11,0,89.0
4600000,http://www.namesoflovemovie.com/,50848,fr,Le Nom des gens,6.368933,2010-11-24,0,100.0
4700000,,166624,en,Treading Water,0.217538,2013-09-13,0,92.0
4600000,,10822,en,Savage Grace,3.5318769999999997,2007-05-18,0,97.0
0,,10844,en,Out of the Blue,0.7063550000000001,2006-10-12,0,103.0
4500000,,9336,en,Police Academy,15.002502,1984-03-22,146198896,96.0
4500000,,5689,en,The Blue Lagoon,22.585384,1980-07-05,58853106,104.0
6000000,http://workingtitlefilms.com/film.php?filmID=59,712,en,Four Weddings and a Funeral,29.834065000000002,1994-03-09,254700832,117.0
4500000,,13342,en,Fast Times at Ridgemont High,20.403344,1982-08-13,27092880,90.0
4500000,,10339,en,Moby Dick,5.224593,1956-06-27,10400000,116.0
15000000,,1429,en,25th Hour,30.196039000000003,2002-12-16,13060843,135.0
4500000,,9303,en,Bound,15.359952,1996-09-13,7011317,108.0
4500000,http://www.requiemforadream.com/,641,en,Requiem for a Dream,11.573034,2000-10-27,7390108,102.0
0,,27686,en,State Fair,1.847822,1945-08-29,0,96.0
0,,65749,es,"Tango, no me dejes nunca",0.425551,1998-02-12,0,115.0
4500000,,6106,en,Salvador,3.8197959999999997,1986-04-23,0,123.0
5000000,http://www.momsnightoutmovie.com/,252680,en,Moms' Night Out,10.274542,2014-03-25,10429707,98.0
6000000,,141,en,Donnie Darko,61.210016,2001-01-18,1270522,113.0
0,http://www.privateperez.com/,66607,en,Salvando al Soldado Perez,0.17735599999999999,2011-03-18,0,105.0
4500000,,17139,nl,Karakter,0.011696999999999999,1997-04-17,0,122.0
2000000,,12079,en,Spun,6.249262,2002-06-01,0,101.0
4500000,http://www.ifcfilms.com/films/life-during-wartime-2,39800,en,Life During Wartime,3.1088810000000002,2009-10-10,744816,97.0
0,http://www.lady-vengeance.de/,4550,ko,친절한 금자씨,17.074842999999998,2005-07-29,23803308,115.0
0,,62116,fr,"Nannerl, la soeur de Mozart",0.774442,2010-06-09,0,120.0
0,,9991,en,Mean Machine,8.816995,2001-12-26,0,99.0
4500000,,13807,cn,放‧逐,8.48639,2006-09-06,0,110.0
0,http://www.blackthornmovie.com/,68818,en,Blackthorn,5.223096,2011-08-31,623528,98.0
0,,12093,sv,Lilja 4-Ever,7.759214999999999,2002-08-23,0,109.0
4500000,http://www.afterlifethefilm.com/,36419,en,After.Life,14.570359,2010-04-09,3606395,104.0
0,,281730,en,Fugly,0.371337,2014-06-13,0,134.0
3000000,,510,en,One Flew Over the Cuckoo's Nest,127.525581,1975-11-18,108981275,133.0
4400000,,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,2015-09-29,0,85.0
0,,10970,en,Silent Movie,7.3159350000000005,1976-06-17,0,86.0
4500000,,375290,hi,Airlift,2.551559,2016-01-22,32000000,126.0
0,http://www.anneofgreengables.com/,17663,en,Anne of Green Gables,8.772574,1985-12-01,0,199.0
0,,270938,en,Falcon Rising,6.988357000000001,2014-09-05,0,103.0
3730500,,116613,en,The Sweeney,6.938853999999999,2012-09-11,6294161,112.0
5000000,,11826,en,Sexy Beast,11.21273,2000-09-13,0,89.0
0,http://www.filmensnabbacash.se/,29920,sv,Snabba Cash,7.217328,2010-01-15,0,124.0
8000000,http://www.whaleriderthemovie.com/,1088,en,Whale Rider,12.439494999999999,2003-01-30,41400000,101.0
3250000,http://www.paathefilm.com/,26379,en,Paa,2.126139,2009-12-04,0,133.0
0,http://www.cargoderfilm.ch http://cargothemovie.com,34069,de,Cargo,10.142218,2009-09-24,0,120.0
4200000,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,10947,en,High School Musical,16.536374,2006-01-20,0,98.0
0,,47452,en,Love and Death on Long Island,0.933891,1997-01-01,0,93.0
4200000,,3040,ru,Ночной дозор,12.540624000000001,2004-06-27,32000000,114.0
